surface,symbol,_id,entrezgene,ensembl_id,pdb_id,name
histones,BO80DRAFT_428142,37225047,37225047,,,histones H3 and H4
histones,BO97DRAFT_402635,37198841,37198841,,,histones H3 and H4
histones,BO83DRAFT_375337,37052394,37052394,,,histones H3 and H4
histones,P170DRAFT_434069,36556333,36556333,,,histones H3 and H4
histones,BO70DRAFT_400786,37069188,37069188,,,histones H3 and H4
histones,BO94DRAFT_582129,37117599,37117599,,,histones H3 and H4
histones,BO95DRAFT_391197,37085167,37085167,,,histones H3 and H4
HMP-1,hmp-1,59280500,59280500,,,Flavohemoprotein
HMP-1,hmp-1,59249165,59249165,,,Flavohemoprotein
HMP-1,hmp-1,179624,179624,WBGene00001978,5H5M,Alpha-catenin-like protein hmp-1
HN,Hn,38871,38871,FBgn0001208,,Henna
HN,HN,37626950,37626950,,,attachment protein
HN,HN,951247,951247,,,attachment protein
HN,HN,1482629,1482629,,,hemagglutinin-neuraminidase
HN,HN,14014248,14014248,,,hemagglutinin-neuraminidase protein
HN,HN,20964354,20964354,,,hemagglutinin-neuraminidase
HN,HN,21011945,21011945,,,hemagglutinin-neuraminidase
HN,HN,20964428,20964428,,,hemagglutinin-neuraminidase protein
HN,hn,54997123,54997123,,,hemagglutinin domain-containing protein
HN,HN,37616274,37616274,,,hemagglutinin-neuraminidase protein
HSH49,HSH49,30036146,30036146,,,Hsh49p
HSH49,HSH49,34715829,34715829,,,protein HSH49
HSH49,HSH49,854497,854497,YOR319W,5GM6,U2 snRNP complex subunit HSH49
ICP8,ORF6,65102739,65102739,,,ICP8
ICP8,ORF6,65102665,65102665,,,ICP8
IgA,iga,61280926,61280926,,,IgA-specific serine endopeptidase autotransporter
IgA,IGA,100532755,100532755,,,Immunoglobulin A activity
IgA,IGA,100532871,100532871,,,Immunoglobulin A activity
IgA,IGA,100532758,100532758,,,Immunoglobulin A activity
IgA,iga,11636546,11636546,,,IgA-specific serine endopeptidase
IgA,iga,11636858,11636858,,,IgA1 protease
IgG,IGG,102658792,102658792,,,Immunoglobulin G level
IgG,IGG,101180546,101180546,,,Immunoglobulin G level
IgG,IGG,103158026,103158026,,,Immunoglobulin G level
IgG,IGG,103158407,103158407,,,Immunoglobulin G level
IgG,IGG,103158025,103158025,,,Immunoglobulin G level
IgG,IGG,103158291,103158291,,,Immunoglobulin G level
IgG,IGG,103158024,103158024,,,Immunoglobulin G level
IgG,IGG,103158406,103158406,,,Immunoglobulin G level
IgG,IGG,101180090,101180090,,,Immunoglobulin G level
IL-6,il-6,503562,503562,ENSTRUG00000008735,,interleukin-6
IL-6,IL-6,100628202,100628202,,,interleukin-6
Insulin-like growth factor I,I,1260615,1260615,,,tail protein I
Insulin-like growth factor I,I,6775101,6775101,,,PI
Insulin-like growth factor I,I,1260934,1260934,,,DNA polymerase
Insulin-like growth factor I,I,8658843,8658843,,,protease
Insulin-like growth factor I,I,7020955,7020955,,,hypothetical protein I
Insulin-like growth factor I,I,3707888,3707888,,,DNA polymerase
Insulin-like growth factor I,I,40093773,40093773,,,tail assembly protein
Insulin-like growth factor I,I,18504818,18504818,,,baseplate assembly protein
Insulin-like growth factor I,I,1261864,1261864,,,assembly protein
Insulin-like growth factor I,I,2703515,2703515,,,tail assembly protein
insulin-like growth factor I,I,1260615,1260615,,,tail protein I
insulin-like growth factor I,I,6775101,6775101,,,PI
insulin-like growth factor I,I,1260934,1260934,,,DNA polymerase
insulin-like growth factor I,I,8658843,8658843,,,protease
insulin-like growth factor I,I,7020955,7020955,,,hypothetical protein I
insulin-like growth factor I,I,3707888,3707888,,,DNA polymerase
insulin-like growth factor I,I,40093773,40093773,,,tail assembly protein
insulin-like growth factor I,I,18504818,18504818,,,baseplate assembly protein
insulin-like growth factor I,I,1261864,1261864,,,assembly protein
insulin-like growth factor I,I,2703515,2703515,,,tail assembly protein
Integrin,IBSP,3381,3381,ENSG00000029559,,integrin binding sialoprotein
Integrin,ILK,3611,3611,ENSG00000166333,2KBX,integrin linked kinase
integrin,IBSP,3381,3381,ENSG00000029559,,integrin binding sialoprotein
integrin,ILK,3611,3611,ENSG00000166333,2KBX,integrin linked kinase
interferon,IFNE,338376,338376,ENSG00000184995,,interferon epsilon
interferon,IFNK,56832,56832,ENSG00000147896,,interferon kappa
interferon,IFNG,3458,3458,ENSG00000111537,1EKU,interferon gamma
kinase,MAP4K3,8491,8491,ENSG00000011566,5,mitogen-activated protein kinase kinase kinase kinase 3
kinase,MAP4K1,11184,11184,,6CQD,mitogen-activated protein kinase kinase kinase kinase 1
kinase,MAP4K2,5871,5871,ENSG00000168067,,mitogen-activated protein kinase kinase kinase kinase 2
kinase,MAP4K5,11183,11183,ENSG00000012983,,mitogen-activated protein kinase kinase kinase kinase 5
kinase,MAP4K4,9448,9448,ENSG00000071054,4OBO,mitogen-activated protein kinase kinase kinase kinase 4
KIP1,kip1,100301714,100301714,ENSOMYG00000038118,,Calcium and integrin-binding protein 1
Kip1,kip1,100301714,100301714,ENSOMYG00000038118,,Calcium and integrin-binding protein 1
kip1,kip1,100301714,100301714,ENSOMYG00000038118,,Calcium and integrin-binding protein 1
L,L,27662248,27662248,,,Lobe
L,L,988052,988052,,,L protein
L,L,21011777,21011777,,,large protein
L,L,926729,926729,,,L protein
L,L,37626951,37626951,,,large polymerase protein
L,L,37626963,37626963,,,RNA-dependent RNA polymerase
L,L,4238976,4238976,,,RNA-dependent RNA polymerase
L,L,5309648,5309648,,,polymerase
L,L,951248,951248,,,RNA polymerase
L,L,3160771,3160771,,6,RNA-dependent RNA polymerase
lamin B,B,44798,44798,,,Bar
lamin B,B,100532763,100532763,,,Brown
lamin B,B,1260630,1260630,,,gpB
lamin B,B,1260691,1260691,,,internal scaffolding protein
lamin B,B,8658815,8658815,,,AAA family ATPase
lamin B,B,3959394,3959394,,,gpB
lamin B,B,3959442,3959442,,,gpB
lamin B,B,3959421,3959421,,,gpB
lamin B,B,3959339,3959339,,,gpB
lamin B,B,3959408,3959408,,,gpB
large,Large,100286788,100286788,,,like-glycosyltransferase
large,LARGE,100366528,100366528,,,like-glycosyltransferase
large,LARGE,102813049,102813049,,,like-glycosyltransferase
large,LARGE,103077602,103077602,,,like-glycosyltransferase
large,LARGE,102859005,102859005,,,like-glycosyltransferase
large polymerase,polymerase,940229,940229,,,putative RNA-dependent RNA polymerase
large polymerase,polymerase,956582,956582,,,RNA polymerase
large protein,Large,100286788,100286788,,,like-glycosyltransferase
large protein,LARGE,100366528,100366528,,,like-glycosyltransferase
large protein,LARGE,102813049,102813049,,,like-glycosyltransferase
large protein,LARGE,103077602,103077602,,,like-glycosyltransferase
large protein,LARGE,102859005,102859005,,,like-glycosyltransferase
large T-antigen,Large,100286788,100286788,,,like-glycosyltransferase
large T-antigen,LARGE,100366528,100366528,,,like-glycosyltransferase
large T-antigen,LARGE,102813049,102813049,,,like-glycosyltransferase
large T-antigen,LARGE,103077602,103077602,,,like-glycosyltransferase
large T-antigen,LARGE,102859005,102859005,,,like-glycosyltransferase
LIMK,PTSG_08837,16070778,16070778,,,TKL/LISK/LIMK protein kinase
LIMK,PTSG_03858,16076170,16076170,,,TKL/LISK/LIMK protein kinase
LIMK,PTSG_07236,16073227,16073227,,,TKL/LISK/LIMK protein kinase
LIM-kinase 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
LIM-kinase 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
LIM-kinase 1,1,920970,920970,,,portal protein
LIM-kinase 1,1,1732943,1732943,,,P27 family terminase small subunit
LIM-kinase 1,1,1259213,1259213,,,hypothetical protein
LIM-kinase 1,1,2700962,2700962,,,HNH endonuclease
LIM-kinase 1,1,2657180,2657180,,,adenylate kinase
LIM-kinase 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
LIM-kinase 1,1,1258857,1258857,,,gp1
LIM-kinase 1,1,10323382,10323382,,,gp3 dNMP kinase
M,m,44835,44835,FBgn0002577,,miniature
M,M,10040185,10040185,,,matrix protein
M,M,21011774,21011774,,,matrix protein
M,M,37626947,37626947,,,matrix protein
M,M,926732,926732,,,matrix protein
M,M,929212,929212,,,terminase endonuclease subunit
M,M,951245,951245,,,matrix protein
M,M,37626965,37626965,,,matrix protein
M,M,11272603,11272603,,,matrix protein
M,M,6030685,6030685,,,terminase endonuclease subunit
M1,M1,1461001,1461001,,,matrix protein 1
M1,M1,956527,956527,,1AA7,matrix protein 1
M1,M1,18733187,18733187,,,muNS
M1,M1,8656647,8656647,,,matrix protein 1
M1,M1,23308107,23308107,,,matrix protein 1
M1,M1,26824006,26824006,,,matrix protein M1
M1,M1,8437017,8437017,,,mu-2 protein
M1,M1,3655108,3655108,,,membrane protein M1
M1,M1,65100964,65100964,,,protein M1 precursor
M1,M1,1489880,1489880,,,hypothetical protein
MAD3,MAD3,59378511,59378511,,,Mitotic spindle checkpoint component mad3
major DNA-binding protein,D1O93_gp03,37616157,37616157,,,major DNA binding protein
major DNA-binding protein,D1O94_gp03,37616205,37616205,,,major DNA binding protein
major DNA-binding protein,KM546_gp05,65101040,65101040,,,major DNA binding protein
major DNA-binding protein,U41,26196568,26196568,,,major DNA binding protein
major DNA-binding protein,U41,1497043,1497043,,,major DNA binding protein
major DNA-binding protein,U41,1487919,1487919,,,major DNA binding protein
MAP kinase,map,29367994,29367994,,,type I methionyl aminopeptidase
MAP kinase,map,29368810,29368810,,,type I methionyl aminopeptidase
MAP kinase,map,57754049,57754049,,,type I methionyl aminopeptidase
MAP kinase,map,60256392,60256392,,,type I methionyl aminopeptidase
MAP kinase,map,63999761,63999761,,,type I methionyl aminopeptidase
MAP kinase,map,61055725,61055725,,,type I methionyl aminopeptidase
MAP kinase,map,61282476,61282476,,,type I methionyl aminopeptidase
MAP kinase,map,61387025,61387025,,,type I methionyl aminopeptidase
MAP kinase,map,57108977,57108977,,,type I methionyl aminopeptidase
MAP kinase,map,60991370,60991370,,,type I methionyl aminopeptidase
matrix,MMP28,79148,79148,,,matrix metallopeptidase 28
matrix,MMP11,4320,4320,,,matrix metallopeptidase 11
matrix,MMP27,64066,64066,ENSG00000137675,,matrix metallopeptidase 27
matrix,MMP23B,8510,8510,ENSG00000189409,,matrix metallopeptidase 23B
matrix,MMP25,64386,64386,ENSG00000008516,,matrix metallopeptidase 25
matrix,MMP24,10893,10893,ENSG00000125966,,matrix metallopeptidase 24
matrix,MMP21,118856,118856,ENSG00000154485,,matrix metallopeptidase 21
matrix,MMP17,4326,4326,ENSG00000198598,,matrix metallopeptidase 17
matrix,MEPE,56955,56955,ENSG00000152595,,matrix extracellular phosphoglycoprotein
matrix,MMP16,4325,4325,ENSG00000156103,1,matrix metallopeptidase 16
matrix protein,ECM1,1893,1893,ENSG00000143369,,extracellular matrix protein 1
matrix protein,ECM2,1842,1842,ENSG00000106823,,extracellular matrix protein 2
matrix protein,COMP,1311,1311,ENSG00000105664,3,cartilage oligomeric matrix protein
Mdm20p,KABA2_02S14344,64856371,64856371,,,Mdm20p
Mdm20p,MDM20,30033123,30033123,,,Mdm20p
Mdm20p,MDM20,854079,854079,YOL076W,,Mdm20p
MEK1,MEK1,59373273,59373273,,,Meiosis-specific serine/threonine-protein kinase mek1
MEK1,MEK1,828713,828713,AT4G26070,,MAP kinase/ ERK kinase 1
MEK1,mek1,543720,543720,Solyc12g009020.2,,MAP kinase kinase
membrane protein,PXMP2,5827,5827,ENSG00000176894,,peroxisomal membrane protein 2
membrane protein,VMP1,81671,81671,ENSG00000062716,,vacuole membrane protein 1
membrane protein,EMP2,2013,2013,ENSG00000213853,,epithelial membrane protein 2
membrane protein,ITM2A,9452,9452,ENSG00000078596,,integral membrane protein 2A
membrane protein,CLMP,79827,79827,ENSG00000166250,,CXADR like membrane protein
membrane protein,ITM2C,81618,81618,ENSG00000135916,,integral membrane protein 2C
membrane protein,GOLM2,113201,113201,ENSG00000166734,,golgi membrane protein 2
membrane protein,GLMP,112770,112770,ENSG00000198715,,glycosylated lysosomal membrane protein
membrane protein,KANTR,102723508,102723508,,,KANTR integral membrane protein
membrane protein,PXMP4,11264,11264,ENSG00000101417,,peroxisomal membrane protein 4
MHCK,MAA_10265,19264551,19264551,,,MHCK/EF2 kinase
MHCK,MAM_00338,63734793,63734793,,,MHCK/EF2 kinase
MHCK,MBR_06983,26244253,26244253,,,MHCK/EF2 kinase
mitogen-activated protein kinase,MAPK4,5596,5596,,,mitogen-activated protein kinase 4
mitogen-activated protein kinase,MAPK12,6300,6300,ENSG00000188130,1CM8,mitogen-activated protein kinase 12
mitogen-activated protein kinase,MAPK6,5597,5597,ENSG00000069956,6YKY,mitogen-activated protein kinase 6
mitogen-activated protein kinase,MAPK9,5601,5601,ENSG00000050748,3E7O,mitogen-activated protein kinase 9
mitogen-activated protein kinase,MAPK10,5602,5602,ENSG00000109339,1JNK,mitogen-activated protein kinase 10
mitogen-activated protein kinase,MAPK15,225689,225689,,,mitogen-activated protein kinase 15
mitogen-activated protein kinase,MAPK13,5603,5603,ENSG00000156711,3COI,mitogen-activated protein kinase 13
mitogen-activated protein kinase,MAPK8,5599,5599,ENSG00000107643,1UKH,mitogen-activated protein kinase 8
mitogen-activated protein kinase,MAPK7,5598,5598,ENSG00000166484,2Q8Y,mitogen-activated protein kinase 7
mitogen-activated protein kinase,MAPK11,5600,5600,ENSG00000185386,3GC8,mitogen-activated protein kinase 11
MLC,mlc,58047408,58047408,,,ROK family transcriptional regulator Mlc
MLC,mlc,58389265,58389265,,,DNA-binding transcriptional repressor Mlc
MLC,mlc,67418335,67418335,,,ROK family transcriptional regulator Mlc
MLC,MLC,107987645,107987645,,,Milk lactose content
MLC,MLC,107987895,107987895,,,Milk lactose content
MLC,MLC,100531971,100531971,,,Milk lactose content
MLC,MLC,107987897,107987897,,,Milk lactose content
MLC,MLC,101410076,101410076,,,Milk lactose content
MLC,MLC,100531842,100531842,,,Milk lactose content
MLC,MLC,107987640,107987640,,,Milk lactose content
MPK1,MPK1,22579692,22579692,,,"mitogen activated protein kinase, putative"
MPK1,MPK1,59377543,59377543,,,Mitogen-activated protein kinase
MPK1,MPK1,101498194,101498194,,,mitogen-activated protein kinase
MPK1,MPK1,837559,837559,AT1G10210,,mitogen-activated protein kinase 1
MPK1,MPK1,66977375,66977375,,,mitogen-activated protein kinase
MPK1,MPK1,39592703,39592703,,,Mitogen-activated protein kinase
mutS,mutS,58135181,58135181,,,DNA mismatch repair protein MutS
mutS,mutS,63997925,63997925,,,DNA mismatch repair protein MutS
mutS,mutS,61052886,61052886,,,DNA mismatch repair protein MutS
mutS,mutS,61637341,61637341,,,DNA mismatch repair protein MutS
mutS,mutS,63962233,63962233,,,DNA mismatch repair protein MutS
mutS,mutS,58389209,58389209,,,DNA mismatch repair protein MutS
mutS,mutS,60681366,60681366,,,DNA mismatch repair protein MutS
mutS,mutS,60256087,60256087,,,DNA mismatch repair protein MutS
mutS,mutS,60896643,60896643,,,DNA mismatch repair protein MutS
mutS,mutS,64003368,64003368,,,DNA mismatch repair protein MutS
Myo5p,si:ch73-281f12.4,108432223,108432223,ENSPNAG00000023548,,RA_Radil_like and Myo5p-like_CBD_Rasip1 domain-containing protein
Myo5p,si:ch73-281f12.4,108237808,108237808,ENSKMAG00000006981,,RA_Radil_like and Myo5p-like_CBD_Rasip1 domain-containing protein
Myo5p,si:ch73-281f12.4,116063868,116063868,ENSSLUG00000008442,,RA_Radil_like and Myo5p-like_CBD_Rasip1 domain-containing protein
Myo5p,si:ch73-281f12.4,112146563,112146563,ENSOMEG00000017184,,RA_Radil_like and Myo5p-like_CBD_Rasip1 domain-containing protein
Myo5p,si:ch73-281f12.4,111217666,111217666,ENSSDUG00000023199,,RA_Radil_like and Myo5p-like_CBD_Rasip1 domain-containing protein
Myo5p,si:ch73-281f12.4,109997991,109997991,ENSLBEG00000005081,,RA_Radil_like and Myo5p-like_CBD_Rasip1 domain-containing protein
Myo5p,si:ch73-281f12.4,101160907,101160907,ENSORLG00000001384,,RA_Radil_like and Myo5p-like_CBD_Rasip1 domain-containing protein
Myo5p,si:ch73-281f12.4,100708065,100708065,ENSONIG00000009694,,RA_Radil_like and Myo5p-like_CBD_Rasip1 domain-containing protein
Myo5p,si:ch73-281f12.4,102787691,102787691,ENSNBRG00000011202,,RA_Radil_like and Myo5p-like_CBD_Rasip1 domain-containing protein
Myo5p,si:ch73-281f12.4,101476637,101476637,ENSMZEG00005023306,,RA_Radil_like and Myo5p-like_CBD_Rasip1 domain-containing protein
MyoD,myod,100136773,100136773,ENSOMYG00000029242,,MYOD protein
MyoD,myod,778924,778924,ENSCING00000007328,,MyoD-family protein j
myosin,MYO19,80179,80179,,,myosin XIX
myosin,MYO1B,4430,4430,ENSG00000128641,,myosin IB
myosin,MYO1D,4642,4642,ENSG00000176658,,myosin ID
myosin,MYO16,23026,23026,ENSG00000041515,,myosin XVI
myosin,MYO5A,4644,4644,ENSG00000197535,4D07,myosin VA
myosin,MYO9A,4649,4649,ENSG00000066933,,myosin IXA
myosin,MYO1H,283446,283446,ENSG00000174527,,myosin IH
myosin,MYO9B,4650,4650,ENSG00000099331,5C5S,myosin IXB
myosin,MYO5C,55930,55930,ENSG00000128833,4L8T,myosin VC
myosin,MYO1G,64005,64005,ENSG00000136286,,myosin IG
myosin heavy chain,MYH7B,57644,57644,ENSG00000078814,,myosin heavy chain 7B
myosin heavy chain,MYH13,8735,8735,ENSG00000006788,,myosin heavy chain 13
myosin heavy chain,MYH15,22989,22989,ENSG00000144821,,myosin heavy chain 15
myosin heavy chain,MYH8,4626,4626,ENSG00000133020,,myosin heavy chain 8
myosin heavy chain,MYH2,4620,4620,ENSG00000125414,,myosin heavy chain 2
myosin heavy chain,MYH10,4628,4628,ENSG00000133026,4,myosin heavy chain 10
myosin heavy chain,MYH3,4621,4621,ENSG00000109063,,myosin heavy chain 3
myosin heavy chain,LOC105373154,105373154,105373154,,,myosin heavy chain IB
myosin heavy chain,MYH4,4622,4622,ENSG00000264424,,myosin heavy chain 4
myosin heavy chain,MYH1,4619,4619,ENSG00000109061,,myosin heavy chain 1
myosin heavy chain B,B,44798,44798,,,Bar
myosin heavy chain B,B,100532763,100532763,,,Brown
myosin heavy chain B,B,1260630,1260630,,,gpB
myosin heavy chain B,B,1260691,1260691,,,internal scaffolding protein
myosin heavy chain B,B,8658815,8658815,,,AAA family ATPase
myosin heavy chain B,B,3959394,3959394,,,gpB
myosin heavy chain B,B,3959442,3959442,,,gpB
myosin heavy chain B,B,3959421,3959421,,,gpB
myosin heavy chain B,B,3959339,3959339,,,gpB
myosin heavy chain B,B,3959408,3959408,,,gpB
myosin heavy-chain,MYH7B,57644,57644,ENSG00000078814,,myosin heavy chain 7B
myosin heavy-chain,MYH13,8735,8735,ENSG00000006788,,myosin heavy chain 13
myosin heavy-chain,MYH15,22989,22989,ENSG00000144821,,myosin heavy chain 15
myosin heavy-chain,MYH8,4626,4626,ENSG00000133020,,myosin heavy chain 8
myosin heavy-chain,MYH2,4620,4620,ENSG00000125414,,myosin heavy chain 2
myosin heavy-chain,MYH10,4628,4628,ENSG00000133026,4,myosin heavy chain 10
myosin heavy-chain,MYH3,4621,4621,ENSG00000109063,,myosin heavy chain 3
myosin heavy-chain,LOC105373154,105373154,105373154,,,myosin heavy chain IB
myosin heavy-chain,MYH4,4622,4622,ENSG00000264424,,myosin heavy chain 4
myosin heavy-chain,MYH1,4619,4619,ENSG00000109061,,myosin heavy chain 1
myosin I,I,1260615,1260615,,,tail protein I
myosin I,I,6775101,6775101,,,PI
myosin I,I,1260934,1260934,,,DNA polymerase
myosin I,I,8658843,8658843,,,protease
myosin I,I,7020955,7020955,,,hypothetical protein I
myosin I,I,3707888,3707888,,,DNA polymerase
myosin I,I,40093773,40093773,,,tail assembly protein
myosin I,I,18504818,18504818,,,baseplate assembly protein
myosin I,I,1261864,1261864,,,assembly protein
myosin I,I,2703515,2703515,,,tail assembly protein
myosin II,II,1260890,1260890,,,replication initiation protein
myosin II,II,3707873,3707873,,,receptor binding
myosin II,II,1260937,1260937,,,receptor binding
myosin II,II,912256,912256,,,hypothetical protein
myosin II,II,43131477,43131477,,,replication endonuclease
myosin II,II,927328,927328,,,replication initiation protein
myosin II heavy-chain kinase,II,1260890,1260890,,,replication initiation protein
myosin II heavy-chain kinase,II,3707873,3707873,,,receptor binding
myosin II heavy-chain kinase,II,1260937,1260937,,,receptor binding
myosin II heavy-chain kinase,II,912256,912256,,,hypothetical protein
myosin II heavy-chain kinase,II,43131477,43131477,,,replication endonuclease
myosin II heavy-chain kinase,II,927328,927328,,,replication initiation protein
myosin light chain,light,100136319,100136319,ENSOMYG00000017259,,TNF superfamily member 14
myosin light chain 1,light,100136319,100136319,ENSOMYG00000017259,,TNF superfamily member 14
myosin light chain 2,light,100136319,100136319,ENSOMYG00000017259,,TNF superfamily member 14
myosin light chain kinase,light,100136319,100136319,ENSOMYG00000017259,,TNF superfamily member 14
myosin regulatory light chain,light,100136319,100136319,ENSOMYG00000017259,,TNF superfamily member 14
myosin-II heavy chain,DICPUDRAFT_48616,10502498,10502498,,,myosin II heavy chain
Neuropilin 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
Neuropilin 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
Neuropilin 1,1,920970,920970,,,portal protein
Neuropilin 1,1,1732943,1732943,,,P27 family terminase small subunit
Neuropilin 1,1,1259213,1259213,,,hypothetical protein
Neuropilin 1,1,2700962,2700962,,,HNH endonuclease
Neuropilin 1,1,2657180,2657180,,,adenylate kinase
Neuropilin 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
Neuropilin 1,1,1258857,1258857,,,gp1
Neuropilin 1,1,10323382,10323382,,,gp3 dNMP kinase
non-muscle myosin heavy chain,EAH_00010130,25269083,25269083,,,"non-muscle myosin heavy chain, putative"
non-muscle myosin heavy chain,EMWEY_00006060,25334592,25334592,,,"non-muscle myosin heavy chain, putative"
non-muscle myosin heavy chain,ETH_00028665,25254826,25254826,,,"non-muscle myosin heavy chain, putative"
non-muscle myosin heavy chain,NCLIV_054780,13446768,13446768,,,putative non-muscle myosin heavy chain
non-muscle myosin heavy chain,ENH_00046830,25474837,25474837,,,"non-muscle myosin heavy chain, putative"
non-muscle myosin heavy chain,EMH_0026830,25377549,25377549,,,"non-muscle myosin heavy chain, putative"
NP,NP,3160777,3160777,,6,nucleoprotein
NP,NP,911830,911830,,4QAZ,nucleoprotein
NP,NP,9487539,9487539,,5,nucleoprotein
NP,NP,955194,955194,,5,nucleoprotein
NP,NP,1482625,1482625,,,nucleocapsid protein
NP,NP,956531,956531,,2BST,nucleoprotein
NP,np,4036076,4036076,,,nucleoprotein
NP,NP,23308125,23308125,,,nucleocapsid protein
NP,NP,18585695,18585695,,,NP
NP,NP,10498576,10498576,,,nucleocapsid
NR1,NR1,101216001,101216001,Csa_4G377160,,nitrate reductase [NADH]-like
NR1,nr1,445665,445665,,,nuclear receptor 1
NR1,NR1,443275,443275,,,glutamate receptor subunit
nucleocapsid,FLB14_sSgp1,41324339,41324339,,,nucleocapsid
nucleocapsid,KM459_sSgp1,65099257,65099257,,,nucleocapsid
nucleocapsid,FLB38_sSgp1,41324397,41324397,,,nucleocapsid
nucleocapsid,CAB93_sSgp1,32305862,32305862,,,nucleocapsid
nucleocapsid,KM567_sSgp1,65101190,65101190,,,nucleocapsid
nucleocapsid,CDUVsS_gp1,10417347,10417347,,,nucleocapsid
nucleocapsid,FK801_sSgp1,40524672,40524672,,,nucleocapsid
nucleocapsid,KM562_sSgp1,65101175,65101175,,,nucleocapsid
nucleocapsid,KM568_sSgp2,65101198,65101198,,,nucleocapsid
nucleocapsid,CAU97_sSgp1,32707962,32707962,,,nucleocapsid
nucleosome,NAP1L2,4674,4674,ENSG00000186462,,nucleosome assembly protein 1 like 2
nucleosome,NAP1L3,4675,4675,ENSG00000186310,,nucleosome assembly protein 1 like 3
nucleosome,NAP1L5,266812,266812,ENSG00000177432,,nucleosome assembly protein 1 like 5
nucleosome,NAP1L1,4673,4673,ENSG00000187109,7,nucleosome assembly protein 1 like 1
nucleosome,NAP1L4,4676,4676,,,nucleosome assembly protein 1 like 4
oncostatin M,m,44835,44835,FBgn0002577,,miniature
oncostatin M,M,10040185,10040185,,,matrix protein
oncostatin M,M,21011774,21011774,,,matrix protein
oncostatin M,M,37626947,37626947,,,matrix protein
oncostatin M,M,926732,926732,,,matrix protein
oncostatin M,M,929212,929212,,,terminase endonuclease subunit
oncostatin M,M,951245,951245,,,matrix protein
oncostatin M,M,37626965,37626965,,,matrix protein
oncostatin M,M,11272603,11272603,,,matrix protein
oncostatin M,M,6030685,6030685,,,terminase endonuclease subunit
origin-binding protein,U73,26196610,26196610,,,origin binding protein
origin-binding protein,U73,1497073,1497073,,,origin binding protein
origin-binding protein,U73,1487954,1487954,,,origin-binding protein
P,p,41025,41025,FBgn0086679,,pink
P protein,p,41025,41025,FBgn0086679,,pink
P proteins,p,41025,41025,FBgn0086679,,pink
P(I),PTRG_00494,6339381,6339381,PTRG_00494,,inositol hexakisphosphate kinase 2 (P(i)-uptake stimulator)
P(I),HCBG_06316,69039332,69039332,,,inositol hexakisphosphate kinase 2 (P(I)-uptake stimulator
p14,p14,1491979,1491979,,,protein 14
p14,P14,26516419,26516419,,,hypothetical protein
p14,P14,7020947,7020947,,,hypothetical protein
p14,P14,13405037,13405037,,,phage related protein
p14,P14,55632318,55632318,,,phage related protein
p18,P18,544274,544274,,,deoxyuridine triphosphatase
p18,p18,13842688,13842688,,,P18
p18,p18,40526685,40526685,,,P18
p18,p18,14340125,14340125,,,p18 protein
p18,p18,3890501,3890501,,,P18
p18,P18,26516423,26516423,,,phosphoadenosine phosphosulfate reductase family protein
p18,P18,7020933,7020933,,,PBSX family terminase large subunit
p18,p18,65101556,65101556,,,p18
p18,P18,13405041,13405041,,,tail family protein
p18,p18,16479692,16479692,,,P18
p19,P19,100034213,100034213,ENSECAG00000000866,,P19 lipocalin
p19,p19,905931,905931,,,hypothetical protein
p19,P19,26516424,26516424,,,hypothetical protein
p19,P19,7020928,7020928,,,portal protein
p19,P19,13405042,13405042,,,tail fiber domain-containing protein
p19,p19,25396065,25396065,,,p19
p19,P19,55632323,55632323,,,tail fiber domain-containing protein
p19,p19,22654081,22654081,,,19 kDa protein
p21,P21,100305126,100305126,,,calcium binding protein
p21,P21,26516426,26516426,,,hypothetical protein
p21,P21,13405045,13405045,,,hypothetical secreted or membrane protein
p21,p21,25396066,25396066,,,p21
p21,P21,55632326,55632326,,,hypothetical secreted or membrane protein
p33,p33,13842689,13842689,,,P33
p33,p33,8887750,8887750,,,P33
p33,p33,4179177,4179177,,,hypothetical protein
p33,p33,2846288,2846288,,,p33
p33,p33,40526686,40526686,,,P33
p33,P33,26516438,26516438,,,hypothetical protein
p33,P33,7020934,7020934,,,DNA ejection protein
p33,P33,13405058,13405058,,,helix-turn-helix domain-containing protein
p33,p33,65101555,65101555,,,p33
p33,p33,16479693,16479693,,,P33
p35,p35,14340222,14340222,,,p35 protein
p35,P35,26516440,26516440,,,DEAD/DEAH box helicase
p35,P35,7020951,7020951,,,injection gp16
p35,P35,13405060,13405060,,,helix-turn-helix domain-containing protein
p35,p35,4642993,4642993,,,P35
p35,p35,1488744,1488744,,,P35
p35,P35,55632341,55632341,,,helix-turn-helix domain-containing protein
p38,P38,39728814,39728814,,,pseudo
p38,P38,39867562,39867562,,,"6-cysteine protein, putative"
p38,P38,655752,655752,TC002767,,serine protease P38
p38,p38,778927,778927,,,p38 kinase
p38,p38,1482027,1482027,,,coat protein
p38,P38,26516443,26516443,,,recombination protein NinG
p38,P38,7020963,7020963,,,site-specific integrase
p38,P38,13405063,13405063,,,phage related protein
p38,P38,39736712,39736712,,,6-cysteine protein
