surface,symbol,_id,entrezgene,ensembl_id,pdb_id,name
alpha 1-syntrophin,alpha,26122868,26122868,,,alpha1 protein;alpha2 protein
alpha 1-syntrophin,alpha,21011880,21011880,,,alpha1 protein;alpha2 protein
alpha 1-syntrophin,alpha,12218647,12218647,,,alpha 1 protein;alpha 2 protein
alpha 1-syntrophin,alpha,21011848,21011848,,,alpha1 protein;alpha2 protein
alpha 1-syntrophin,alpha,20964419,20964419,,,alpha 1 protein;alpha 2 protein
alpha spectrin,alpha,12216924,12216924,,,alpha 1 protein;alpha 2 protein
alpha spectrin,alpha,26123214,26123214,,,alpha 1 protein;alpha 2 protein
alpha spectrin,alpha,911731,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
alpha spectrin,alpha,26122868,26122868,,,alpha1 protein;alpha2 protein
alpha spectrin,alpha,21011880,21011880,,,alpha1 protein;alpha2 protein
alpha spectrin,alpha,12218647,12218647,,,alpha 1 protein;alpha 2 protein
alpha spectrin,alpha,21011848,21011848,,,alpha1 protein;alpha2 protein
alpha spectrin,alpha,20964419,20964419,,,alpha 1 protein;alpha 2 protein
alpha-1-antitrypsin,LOC101976399,101976399,101976399,ENSSTOG00000023092,,alpha-1-antitrypsin
alpha-1-antitrypsin,LOC100225789,100225789,100225789,ENSTGUG00000018489,,alpha-1-antitrypsin
alpha-1-antitrypsin,LOC105948230,105948230,105948230,ENSXETG00000039008,,alpha-1-antitrypsin
alpha-1-antitrypsin,LOC103669781,103669781,103669781,ENSUMAG00000004333,,alpha-1-antitrypsin
alpha-1-antitrypsin,LOC100220049,100220049,100220049,ENSTGUG00000014435,,alpha-1-antitrypsin
alpha-1-antitrypsin,LOC100488834,100488834,100488834,ENSXETG00000009423,,alpha-1-antitrypsin
alpha-1-antitrypsin,LOC105467499,105467499,105467499,ENSMNEG00000028806,,alpha-1-antitrypsin
alpha-1-antitrypsin,LOC108316878,108316878,108316878,ENSCCAG00000028970,,alpha-1-antitrypsin
alpha-1-antitrypsin,LOC105596621,105596621,105596621,ENSCATG00000044452,,alpha-1-antitrypsin
alpha-1-antitrypsin,LOC117800228,117800228,117800228,ENSAMEG00000029061,,alpha-1-antitrypsin
alpha-Actinin-2,LOC106024331,106024331,106024331,ENSELUG00000016255,,alpha-actinin-2
alpha-Actinin-2,LOC114795684,114795684,114795684,ENSDCDG00000029474,,alpha-actinin-2
alpha-Actinin-2,LOC115193689,115193689,115193689,ENSSTUG00000025913,,alpha-actinin-2
alpha-Actinin-2,LOC112254976,112254976,112254976,ENSOTSG00005013929,,alpha-actinin-2
alpha-Actinin-2,LOC112253090,112253090,112253090,ENSOTSG00005021602,,alpha-actinin-2
alpha-Actinin-2,LOC103178911,103178911,103178911,ENSCMIG00000013165,,alpha-actinin-2
alpha-Actinin-2,LOC105888795,105888795,105888795,ENSCHAG00000008558,,alpha-actinin-2
alpha-Actinin-2,LOC102272596,102272596,102272596,ENSBMUG00000017183,,alpha-actinin-2
alpha-Actinin-2,CC77DRAFT_964239,29121273,29121273,,,alpha-actinin-2
alpha-Actinin-2,EGR_05954,36341669,36341669,,,Alpha-actinin-2
angiotensin,ACE2,59272,59272,ENSG00000130234,1R42,angiotensin converting enzyme 2
angiotensin,ACE,1636,1636,ENSG00000159640,1O86,angiotensin I converting enzyme
apolipoprotein E,E,10040184,10040184,,,E protein
apolipoprotein E,E,100532765,100532765,,,Extension
apolipoprotein E,e,2610524,2610524,,,e
apolipoprotein E,e,4156375,4156375,,,e lysozyme
apolipoprotein E,e,10323437,10323437,,,e lysozyme
apolipoprotein E,E,1260620,1260620,,,tail assembly protein
apolipoprotein E,E,1489671,1489671,,2MM4,small envelope protein
apolipoprotein E,E,55060282,55060282,,,envelope protein
apolipoprotein E,E,7040227,7040227,,,small membrane protein
apolipoprotein E,E,7040216,7040216,,,small membrane protein
apolipoprotein E2,E2,100800578,100800578,GLYMA_10G221500,,protein GIGANTEA
apolipoprotein E2,e2,929656,929656,,,E2 protein
apolipoprotein E2,E2,955404,955404,,,putative regulatory protein E2
apolipoprotein E2,E2,944552,944552,,,-
apolipoprotein E2,E2,951230,951230,,,putative regulatory protein E2
apolipoprotein E2,E2,935159,935159,,,-
apolipoprotein E2,E2,1403632,1403632,,,regulatory protein E2
apolipoprotein E2,E2,1403641,1403641,,,regulatory protein E2
apolipoprotein E2,E2,1403624,1403624,,,regulatory protein E2
apolipoprotein E2,E2,13097034,13097034,,,E2 protein
apolipoproteins E,E,10040184,10040184,,,E protein
apolipoproteins E,E,100532765,100532765,,,Extension
apolipoproteins E,e,2610524,2610524,,,e
apolipoproteins E,e,4156375,4156375,,,e lysozyme
apolipoproteins E,e,10323437,10323437,,,e lysozyme
apolipoproteins E,E,1260620,1260620,,,tail assembly protein
apolipoproteins E,E,1489671,1489671,,2MM4,small envelope protein
apolipoproteins E,E,55060282,55060282,,,envelope protein
apolipoproteins E,E,7040227,7040227,,,small membrane protein
apolipoproteins E,E,7040216,7040216,,,small membrane protein
aromatic L-amino acid decarboxylase,ACID,100326236,100326236,,,Acid flavor
aromatic L-amino acid decarboxylase,ACID,100326244,100326244,,,Acid flavor
bcl-2,bcl-2,100215682,100215682,,,apoptosis regulator Bcl-2-like
bcl-2,BCL-2,100009447,100009447,,,B-cell CLL/lymphoma 2 protein
beta 1 integrin,betA,60681909,60681909,,,choline dehydrogenase
beta 1 integrin,betA,61051597,61051597,,,choline dehydrogenase
beta 1 integrin,betA,60253976,60253976,,,choline dehydrogenase
beta 1 integrin,betA,45956561,45956561,,,choline dehydrogenase
beta 1 integrin,betA,58138987,58138987,,,choline dehydrogenase
beta 1 integrin,betA,66383652,66383652,,,choline dehydrogenase
beta 1 integrin,betA,58391691,58391691,,,choline dehydrogenase
beta 1 integrin,betA,61316828,61316828,,,choline dehydrogenase
beta 1 integrin,betA,61635557,61635557,,,choline dehydrogenase
beta 1 integrin,betA,60851331,60851331,,,choline dehydrogenase
beta 1-syntrophin,betA,60681909,60681909,,,choline dehydrogenase
beta 1-syntrophin,betA,61051597,61051597,,,choline dehydrogenase
beta 1-syntrophin,betA,60253976,60253976,,,choline dehydrogenase
beta 1-syntrophin,betA,45956561,45956561,,,choline dehydrogenase
beta 1-syntrophin,betA,58138987,58138987,,,choline dehydrogenase
beta 1-syntrophin,betA,66383652,66383652,,,choline dehydrogenase
beta 1-syntrophin,betA,58391691,58391691,,,choline dehydrogenase
beta 1-syntrophin,betA,61316828,61316828,,,choline dehydrogenase
beta 1-syntrophin,betA,61635557,61635557,,,choline dehydrogenase
beta 1-syntrophin,betA,60851331,60851331,,,choline dehydrogenase
beta 2-syntrophin,betA,60681909,60681909,,,choline dehydrogenase
beta 2-syntrophin,betA,61051597,61051597,,,choline dehydrogenase
beta 2-syntrophin,betA,60253976,60253976,,,choline dehydrogenase
beta 2-syntrophin,betA,45956561,45956561,,,choline dehydrogenase
beta 2-syntrophin,betA,58138987,58138987,,,choline dehydrogenase
beta 2-syntrophin,betA,66383652,66383652,,,choline dehydrogenase
beta 2-syntrophin,betA,58391691,58391691,,,choline dehydrogenase
beta 2-syntrophin,betA,61316828,61316828,,,choline dehydrogenase
beta 2-syntrophin,betA,61635557,61635557,,,choline dehydrogenase
beta 2-syntrophin,betA,60851331,60851331,,,choline dehydrogenase
beta activin,betA,60681909,60681909,,,choline dehydrogenase
beta activin,betA,61051597,61051597,,,choline dehydrogenase
beta activin,betA,60253976,60253976,,,choline dehydrogenase
beta activin,betA,45956561,45956561,,,choline dehydrogenase
beta activin,betA,58138987,58138987,,,choline dehydrogenase
beta activin,betA,66383652,66383652,,,choline dehydrogenase
beta activin,betA,58391691,58391691,,,choline dehydrogenase
beta activin,betA,61316828,61316828,,,choline dehydrogenase
beta activin,betA,61635557,61635557,,,choline dehydrogenase
beta activin,betA,60851331,60851331,,,choline dehydrogenase
beta inhibin,betA,60681909,60681909,,,choline dehydrogenase
beta inhibin,betA,61051597,61051597,,,choline dehydrogenase
beta inhibin,betA,60253976,60253976,,,choline dehydrogenase
beta inhibin,betA,45956561,45956561,,,choline dehydrogenase
beta inhibin,betA,58138987,58138987,,,choline dehydrogenase
beta inhibin,betA,66383652,66383652,,,choline dehydrogenase
beta inhibin,betA,58391691,58391691,,,choline dehydrogenase
beta inhibin,betA,61316828,61316828,,,choline dehydrogenase
beta inhibin,betA,61635557,61635557,,,choline dehydrogenase
beta inhibin,betA,60851331,60851331,,,choline dehydrogenase
beta spectrin,betA,60681909,60681909,,,choline dehydrogenase
beta spectrin,betA,61051597,61051597,,,choline dehydrogenase
beta spectrin,betA,60253976,60253976,,,choline dehydrogenase
beta spectrin,betA,45956561,45956561,,,choline dehydrogenase
beta spectrin,betA,58138987,58138987,,,choline dehydrogenase
beta spectrin,betA,66383652,66383652,,,choline dehydrogenase
beta spectrin,betA,58391691,58391691,,,choline dehydrogenase
beta spectrin,betA,61316828,61316828,,,choline dehydrogenase
beta spectrin,betA,61635557,61635557,,,choline dehydrogenase
beta spectrin,betA,60851331,60851331,,,choline dehydrogenase
cAMP-dependent protein kinase,PKIA,5569,5569,ENSG00000171033,1CMK,cAMP-dependent protein kinase inhibitor alpha
cAMP-dependent protein kinase,PKIG,11142,11142,ENSG00000168734,,cAMP-dependent protein kinase inhibitor gamma
cAMP-dependent protein kinase,PKIB,5570,5570,ENSG00000135549,,cAMP-dependent protein kinase inhibitor beta
cAMP-dependent protein kinase II beta,II,1260890,1260890,,,replication initiation protein
cAMP-dependent protein kinase II beta,II,3707873,3707873,,,receptor binding
cAMP-dependent protein kinase II beta,II,1260937,1260937,,,receptor binding
cAMP-dependent protein kinase II beta,II,912256,912256,,,hypothetical protein
cAMP-dependent protein kinase II beta,II,43131477,43131477,,,replication endonuclease
cAMP-dependent protein kinase II beta,II,927328,927328,,,replication initiation protein
"cadherins, alpha",alpha,12216924,12216924,,,alpha 1 protein;alpha 2 protein
"cadherins, alpha",alpha,26123214,26123214,,,alpha 1 protein;alpha 2 protein
"cadherins, alpha",alpha,911731,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
"cadherins, alpha",alpha,26122868,26122868,,,alpha1 protein;alpha2 protein
"cadherins, alpha",alpha,21011880,21011880,,,alpha1 protein;alpha2 protein
"cadherins, alpha",alpha,12218647,12218647,,,alpha 1 protein;alpha 2 protein
"cadherins, alpha",alpha,21011848,21011848,,,alpha1 protein;alpha2 protein
"cadherins, alpha",alpha,20964419,20964419,,,alpha 1 protein;alpha 2 protein
calcineurin,CABIN1,23523,23523,,1,calcineurin binding protein 1
calcineurin,RCAN2,10231,10231,ENSG00000172348,,regulator of calcineurin 2
calcineurin,RCAN1,1827,1827,ENSG00000159200,6,regulator of calcineurin 1
collagen type I,I,1260615,1260615,,,tail protein I
collagen type I,I,6775101,6775101,,,PI
collagen type I,I,1260934,1260934,,,DNA polymerase
collagen type I,I,8658843,8658843,,,protease
collagen type I,I,7020955,7020955,,,hypothetical protein I
collagen type I,I,3707888,3707888,,,DNA polymerase
collagen type I,I,40093773,40093773,,,tail assembly protein
collagen type I,I,18504818,18504818,,,baseplate assembly protein
collagen type I,I,1261864,1261864,,,assembly protein
collagen type I,I,2703515,2703515,,,tail assembly protein
collagenase,coll,100049293,100049293,ENSORLG00000020553,,collagenase
collagenase,colA,67508180,67508180,,,collagenase
collagenase,FOB40_RS12120,60845465,60845465,,,collagenase
collagenase,HED66_RS18375,60850925,60850925,,,collagenase
collagenase,AL553_RS09630,61532120,61532120,,,collagenase
collagenase,LOC100141563,100141563,100141563,TC006246,,collagenase
collagenase,LOC101737899,101737899,101737899,,,collagenase
collagenase,LOC101738401,101738401,101738401,,,collagenase
collagenase,LOC103313880,103313880,103313880,TC006247,,collagenase
collagenase,LOC101738031,101738031,101738031,,,collagenase
collagenase I,I,1260615,1260615,,,tail protein I
collagenase I,I,6775101,6775101,,,PI
collagenase I,I,1260934,1260934,,,DNA polymerase
collagenase I,I,8658843,8658843,,,protease
collagenase I,I,7020955,7020955,,,hypothetical protein I
collagenase I,I,3707888,3707888,,,DNA polymerase
collagenase I,I,40093773,40093773,,,tail assembly protein
collagenase I,I,18504818,18504818,,,baseplate assembly protein
collagenase I,I,1261864,1261864,,,assembly protein
collagenase I,I,2703515,2703515,,,tail assembly protein
collagenase type I,I,1260615,1260615,,,tail protein I
collagenase type I,I,6775101,6775101,,,PI
collagenase type I,I,1260934,1260934,,,DNA polymerase
collagenase type I,I,8658843,8658843,,,protease
collagenase type I,I,7020955,7020955,,,hypothetical protein I
collagenase type I,I,3707888,3707888,,,DNA polymerase
collagenase type I,I,40093773,40093773,,,tail assembly protein
collagenase type I,I,18504818,18504818,,,baseplate assembly protein
collagenase type I,I,1261864,1261864,,,assembly protein
collagenase type I,I,2703515,2703515,,,tail assembly protein
cyclin B,B,44798,44798,,,Bar
cyclin B,B,100532763,100532763,,,Brown
cyclin B,B,1260630,1260630,,,gpB
cyclin B,B,1260691,1260691,,,internal scaffolding protein
cyclin B,B,8658815,8658815,,,AAA family ATPase
cyclin B,B,3959394,3959394,,,gpB
cyclin B,B,3959442,3959442,,,gpB
cyclin B,B,3959421,3959421,,,gpB
cyclin B,B,3959339,3959339,,,gpB
cyclin B,B,3959408,3959408,,,gpB
cyclin B1,B1,1497096,1497096,,,hypothetical protein
cyclin B1,B1,1497000,1497000,,,hypothetical protein
cyclin B2,B2,1497097,1497097,,,hypothetical protein
cyclin B2,B2,1497001,1497001,,,hypothetical protein
cyclin D,D,39570,39570,FBgn0000411,,Dichaete
cyclin D,d,34179,34179,FBgn0262029,,dachs
cyclin D,D,6030659,6030659,,,tail protein
cyclin D,D,956150,956150,,,tail protein
cyclin D,D,1260624,1260624,,,late control D family protein
cyclin D,D,2744209,2744209,,,late control D family protein
cyclin D,D,105217031,105217031,,,SOX domain-containing protein dichaete
cyclin D,D,3959341,3959341,,,gpD
cyclin D,D,3959391,3959391,,,gpD
cyclin D,D,7020957,7020957,,,hypothetical protein D
cyclin E,E,10040184,10040184,,,E protein
cyclin E,E,100532765,100532765,,,Extension
cyclin E,e,2610524,2610524,,,e
cyclin E,e,4156375,4156375,,,e lysozyme
cyclin E,e,10323437,10323437,,,e lysozyme
cyclin E,E,1260620,1260620,,,tail assembly protein
cyclin E,E,1489671,1489671,,2MM4,small envelope protein
cyclin E,E,55060282,55060282,,,envelope protein
cyclin E,E,7040227,7040227,,,small membrane protein
cyclin E,E,7040216,7040216,,,small membrane protein
cyclin-dependent kinase 2,2,18990000,18990000,,,hypothetical protein
cyclin-dependent kinase 2,2,2610712,2610712,,,DNA end protector protein
cyclin-dependent kinase 2,2,921009,921009,,,PBSX family terminase large subunit
cyclin-dependent kinase 2,2,1732947,1732947,,,terminase large subunit
cyclin-dependent kinase 2,2,2657174,2657174,,,terminase
cyclin-dependent kinase 2,2,1259214,1259214,,,hypothetical protein
cyclin-dependent kinase 2,2,2700963,2700963,,,terminase small subunit
cyclin-dependent kinase 2,2,3416180,3416180,,,DNA end protector protein
cyclin-dependent kinase 2,2,1262411,1262411,,,inhibitor of host bacterial RNA polymerase
cyclin-dependent kinase 2,2,2777092,2777092,,,terminase large subunit
cyclin-dependent kinase interactor 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
cyclin-dependent kinase interactor 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
cyclin-dependent kinase interactor 1,1,920970,920970,,,portal protein
cyclin-dependent kinase interactor 1,1,1732943,1732943,,,P27 family terminase small subunit
cyclin-dependent kinase interactor 1,1,1259213,1259213,,,hypothetical protein
cyclin-dependent kinase interactor 1,1,2700962,2700962,,,HNH endonuclease
cyclin-dependent kinase interactor 1,1,2657180,2657180,,,adenylate kinase
cyclin-dependent kinase interactor 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
cyclin-dependent kinase interactor 1,1,1258857,1258857,,,gp1
cyclin-dependent kinase interactor 1,1,10323382,10323382,,,gp3 dNMP kinase
cytochrome b558,p22-phox,100301566,100301566,ENSOMYG00000039445,,cytochrome b558 alpha-subunit
cytochrome b558,sdhC,66265928,66265928,,,succinate dehydrogenase cytochrome B558
cytochrome b558,LOC111505521,111505521,111505521,,,soluble cytochrome b558-like
cytochrome b558,sdhC,64185814,64185814,,,succinate dehydrogenase cytochrome B558
cytochrome b558,sdhC,67509159,67509159,,,succinate dehydrogenase cytochrome B558
cytochrome b558,sdhC,64304571,64304571,,,succinate dehydrogenase cytochrome B558
cytochrome b558,sdhC,66322868,66322868,,,succinate dehydrogenase cytochrome B558
cytochrome b558,sdhC,67468815,67468815,,,succinate dehydrogenase cytochrome B558
cytochrome b558,sdhC,66325443,66325443,,,succinate dehydrogenase cytochrome B558
cytochrome b558,sdhC,23410840,23410840,,,succinate dehydrogenase cytochrome B558
cytokeratin 18,18,18990015,18990015,,,tail assembly chaperone
cytokeratin 18,18,1262406,1262406,,,"DNA packaging protein, small subunit"
cytokeratin 18,18,2700979,2700979,,,minor tail protein
cytokeratin 18,18,1259230,1259230,,,hypothetical protein
cytokeratin 18,18,2657208,2657208,,,major tail protein
cytokeratin 18,18,2610680,2610680,,,tail sheath protein
cytokeratin 18,18,3416365,3416365,,,tail sheath protein
cytokeratin 18,18,1258870,1258870,,,gp18
cytokeratin 18,18,10323349,10323349,,,gp18 tail sheath protein
cytokeratin 18,18,4156517,4156517,,,tail sheath protein
e compl,E,10040184,10040184,,,E protein
e compl,E,100532765,100532765,,,Extension
e compl,e,2610524,2610524,,,e
e compl,e,4156375,4156375,,,e lysozyme
e compl,e,10323437,10323437,,,e lysozyme
e compl,E,1260620,1260620,,,tail assembly protein
e compl,E,1489671,1489671,,2MM4,small envelope protein
e compl,E,55060282,55060282,,,envelope protein
e compl,E,7040227,7040227,,,small membrane protein
e compl,E,7040216,7040216,,,small membrane protein
endothelial growth factor,VEGFD,2277,2277,ENSG00000165197,2,vascular endothelial growth factor D
endothelial growth factor,VEGFB,7423,7423,ENSG00000173511,2C7W,vascular endothelial growth factor B
endothelial growth factor,VEGFC,7424,7424,ENSG00000150630,2X1W,vascular endothelial growth factor C
endothelial growth factor,VEGFA,7422,7422,ENSG00000112715,1BJ1,vascular endothelial growth factor A
eotaxin,LOC101998390,101998390,101998390,ENSMOCG00000003156,,eotaxin
eotaxin,LOC103746070,103746070,103746070,ENSNGAG00000010601,,eotaxin
eotaxin,LOC109202703,109202703,109202703,ENSONIG00000041405,,eotaxin
eotaxin,LOC100704474,100704474,100704474,ENSONIG00000036651,,eotaxin
eotaxin,LOC102919029,102919029,102919029,ENSPEMG00000031393,,eotaxin
eotaxin,LOC103108112,103108112,103108112,ENSEEUG00000001976,,eotaxin
eotaxin,LOC111185797,111185797,111185797,ENSDLEG00000019618,,eotaxin
eotaxin,LOC101603525,101603525,101603525,ENSJJAG00000016181,,eotaxin
eotaxin,LOC108541407,108541407,108541407,,,eotaxin
eotaxin,LOC102081377,102081377,102081377,ENSONIG00000007648,,eotaxin
fetal liver kinase 1,1,1262422,1262422,,,T3/T7-like RNA polymerase
fetal liver kinase 1,1,3416177,3416177,,,deoxynucleoside monophosphate kinase
fetal liver kinase 1,1,920970,920970,,,portal protein
fetal liver kinase 1,1,1732943,1732943,,,P27 family terminase small subunit
fetal liver kinase 1,1,1259213,1259213,,,hypothetical protein
fetal liver kinase 1,1,2700962,2700962,,,HNH endonuclease
fetal liver kinase 1,1,2657180,2657180,,,adenylate kinase
fetal liver kinase 1,1,2610612,2610612,,,deoxynucleoside monophosphate kinase
fetal liver kinase 1,1,1258857,1258857,,,gp1
fetal liver kinase 1,1,10323382,10323382,,,gp3 dNMP kinase
fibrinogen B beta chain,B,44798,44798,,,Bar
fibrinogen B beta chain,B,100532763,100532763,,,Brown
fibrinogen B beta chain,B,1260630,1260630,,,gpB
fibrinogen B beta chain,B,1260691,1260691,,,internal scaffolding protein
fibrinogen B beta chain,B,8658815,8658815,,,AAA family ATPase
fibrinogen B beta chain,B,3959394,3959394,,,gpB
fibrinogen B beta chain,B,3959442,3959442,,,gpB
fibrinogen B beta chain,B,3959421,3959421,,,gpB
fibrinogen B beta chain,B,3959339,3959339,,,gpB
fibrinogen B beta chain,B,3959408,3959408,,,gpB
filamin,FLNB,2317,2317,ENSG00000136068,2DI8,filamin B
filamin,FLNA,2316,2316,ENSG00000196924,2AAV,filamin A
filamin,FLNC,2318,2318,ENSG00000128591,1V05,filamin C
gelatinase B,B,44798,44798,,,Bar
gelatinase B,B,100532763,100532763,,,Brown
gelatinase B,B,1260630,1260630,,,gpB
gelatinase B,B,1260691,1260691,,,internal scaffolding protein
gelatinase B,B,8658815,8658815,,,AAA family ATPase
gelatinase B,B,3959394,3959394,,,gpB
gelatinase B,B,3959442,3959442,,,gpB
gelatinase B,B,3959421,3959421,,,gpB
gelatinase B,B,3959339,3959339,,,gpB
gelatinase B,B,3959408,3959408,,,gpB
glycogen synthase kinase 3,3,18990001,18990001,,,hypothetical protein
glycogen synthase kinase 3,3,2610711,2610711,,,tail completion and sheath stabilizer protein
glycogen synthase kinase 3,3,920975,920975,,4,terminase small subunit
glycogen synthase kinase 3,3,1732929,1732929,,,portal protein
glycogen synthase kinase 3,3,2657220,2657220,,,hypothetical protein
glycogen synthase kinase 3,3,1259215,1259215,,,hypothetical protein
glycogen synthase kinase 3,3,2886020,2886020,,,3
glycogen synthase kinase 3,3,2700964,2700964,,,terminase
glycogen synthase kinase 3,3,3416178,3416178,,,tail completion and sheath stabilizer protein
glycogen synthase kinase 3,3,1262376,1262376,,,endonuclease I
gp130,gp130,101268915,101268915,ENSOMYG00000031654,,interleukin 6 signal transducer GP130 protein precursor
growth arrest-specific gene 6,6,18990004,18990004,,,portal protein
growth arrest-specific gene 6,6,2610565,2610565,,,baseplate wedge subunit
growth arrest-specific gene 6,6,3416185,3416185,,,baseplate wedge subunit
growth arrest-specific gene 6,6,2700967,2700967,,,scaffolding protein
growth arrest-specific gene 6,6,2657210,2657210,,,RuvC-like resolvase
growth arrest-specific gene 6,6,1259218,1259218,,,hypothetical protein
growth arrest-specific gene 6,6,1262380,1262380,,,exonuclease
growth arrest-specific gene 6,6,4156504,4156504,,,baseplate wedge subunit
growth arrest-specific gene 6,6,10323364,10323364,,,gp6 baseplate wedge subunit
growth arrest-specific gene 6,6,3342534,3342534,,,gp6
growth factor receptor-bound protein 2,2,18990000,18990000,,,hypothetical protein
growth factor receptor-bound protein 2,2,2610712,2610712,,,DNA end protector protein
growth factor receptor-bound protein 2,2,921009,921009,,,PBSX family terminase large subunit
growth factor receptor-bound protein 2,2,1732947,1732947,,,terminase large subunit
growth factor receptor-bound protein 2,2,2657174,2657174,,,terminase
growth factor receptor-bound protein 2,2,1259214,1259214,,,hypothetical protein
growth factor receptor-bound protein 2,2,2700963,2700963,,,terminase small subunit
growth factor receptor-bound protein 2,2,3416180,3416180,,,DNA end protector protein
growth factor receptor-bound protein 2,2,1262411,1262411,,,inhibitor of host bacterial RNA polymerase
growth factor receptor-bound protein 2,2,2777092,2777092,,,terminase large subunit
growth hormone,GH2,2689,2689,ENSG00000136487,,growth hormone 2
growth hormone,GH1,2688,2688,ENSG00000259384,1A22,growth hormone 1
growth hormone,GHR,2690,2690,ENSG00000112964,1A22,growth hormone receptor
h-TR beta 1,betA,60681909,60681909,,,choline dehydrogenase
h-TR beta 1,betA,61051597,61051597,,,choline dehydrogenase
h-TR beta 1,betA,60253976,60253976,,,choline dehydrogenase
h-TR beta 1,betA,45956561,45956561,,,choline dehydrogenase
h-TR beta 1,betA,58138987,58138987,,,choline dehydrogenase
h-TR beta 1,betA,66383652,66383652,,,choline dehydrogenase
h-TR beta 1,betA,58391691,58391691,,,choline dehydrogenase
h-TR beta 1,betA,61316828,61316828,,,choline dehydrogenase
h-TR beta 1,betA,61635557,61635557,,,choline dehydrogenase
h-TR beta 1,betA,60851331,60851331,,,choline dehydrogenase
hDP-1,LOC685535,685535,685535,,,similar to Heterogeneous nuclear ribonucleoprotein A1 (Helix-destabilizing protein) (Single-strand binding protein) (hnRNP core protein A1) (HDP-1) (Topoisomerase-inhibitor suppressed)
hDP-1,LOC689189,689189,689189,,,similar to Heterogeneous nuclear ribonucleoprotein A1 (Helix-destabilizing protein) (Single-strand binding protein) (hnRNP core protein A1) (HDP-1) (Topoisomerase-inhibitor suppressed)
hDP-1,LOC688782,688782,688782,,,similar to Heterogeneous nuclear ribonucleoprotein A1 (Helix-destabilizing protein) (Single-strand binding protein) (hnRNP core protein A1) (HDP-1) (Topoisomerase-inhibitor suppressed)
hDP-1,LOC502938,502938,502938,,,similar to Heterogeneous nuclear ribonucleoprotein A1 (Helix-destabilizing protein) (Single-strand binding protein) (hnRNP core protein A1) (HDP-1) (Topoisomerase-inhibitor suppressed)
hGH,PRSG_00029,15013393,15013393,,,hgh-light inducible protein
hGH,PRQG_00048,15013693,15013693,,,hgh-light inducible protein
hGH,CYLG_00044,11537976,11537976,,,hgh-light inducible protein
hGH,HOT87_gp20,54998873,54998873,,,hgh light inducible protein
hTFIID alpha,alpha,12216924,12216924,,,alpha 1 protein;alpha 2 protein
hTFIID alpha,alpha,26123214,26123214,,,alpha 1 protein;alpha 2 protein
hTFIID alpha,alpha,911731,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
hTFIID alpha,alpha,26122868,26122868,,,alpha1 protein;alpha2 protein
hTFIID alpha,alpha,21011880,21011880,,,alpha1 protein;alpha2 protein
hTFIID alpha,alpha,12218647,12218647,,,alpha 1 protein;alpha 2 protein
hTFIID alpha,alpha,21011848,21011848,,,alpha1 protein;alpha2 protein
hTFIID alpha,alpha,20964419,20964419,,,alpha 1 protein;alpha 2 protein
hTFIID beta,betA,60681909,60681909,,,choline dehydrogenase
hTFIID beta,betA,61051597,61051597,,,choline dehydrogenase
hTFIID beta,betA,60253976,60253976,,,choline dehydrogenase
hTFIID beta,betA,45956561,45956561,,,choline dehydrogenase
hTFIID beta,betA,58138987,58138987,,,choline dehydrogenase
hTFIID beta,betA,66383652,66383652,,,choline dehydrogenase
hTFIID beta,betA,58391691,58391691,,,choline dehydrogenase
hTFIID beta,betA,61316828,61316828,,,choline dehydrogenase
hTFIID beta,betA,61635557,61635557,,,choline dehydrogenase
hTFIID beta,betA,60851331,60851331,,,choline dehydrogenase
heat shock protein 90,90,2700941,2700941,,,hypothetical protein
heat shock protein 90,90,2657233,2657233,,,hypothetical protein
heat shock protein 90,90,40090108,40090108,,,hypothetical protein
heat shock protein 90,90,6940686,6940686,,,gp90
heat shock protein 90,90,8684038,8684038,,,hypothetical protein
heat shock protein 90,90,7397722,7397722,,,gp90
heat shock protein 90,90,26518973,26518973,,,hypothetical protein
heat shock protein 90,90,6940791,6940791,,,gp90
heat shock protein 90,90,26041071,26041071,,,hypothetical protein
heat shock protein 90,90,6940888,6940888,,,gp90
herpes virus entry mediator ( HVEM ) - L,L,27662248,27662248,,,Lobe
herpes virus entry mediator ( HVEM ) - L,L,988052,988052,,,L protein
herpes virus entry mediator ( HVEM ) - L,L,21011777,21011777,,,large protein
herpes virus entry mediator ( HVEM ) - L,L,926729,926729,,,L protein
herpes virus entry mediator ( HVEM ) - L,L,37626951,37626951,,,large polymerase protein
herpes virus entry mediator ( HVEM ) - L,L,37626963,37626963,,,RNA-dependent RNA polymerase
herpes virus entry mediator ( HVEM ) - L,L,4238976,4238976,,,RNA-dependent RNA polymerase
herpes virus entry mediator ( HVEM ) - L,L,5309648,5309648,,,polymerase
herpes virus entry mediator ( HVEM ) - L,L,951248,951248,,,RNA polymerase
herpes virus entry mediator ( HVEM ) - L,L,3160771,3160771,,6,RNA-dependent RNA polymerase
hyaluronic acid synthase 2,ACID,100326236,100326236,,,Acid flavor
hyaluronic acid synthase 2,ACID,100326244,100326244,,,Acid flavor
